bn:00040887n	wn:10134552n 
bn:00040977n	wn:13817066n 
bn:00040978n	wn:05117977n 
bn:00040979n	wn:01890564n 
bn:00040980n	wn:07052700n 
bn:00040981n	wn:01576076n 
bn:00040982n	wn:00175875n 
bn:00040983n	wn:13008315n 
bn:00040984n	wn:02024479n 
bn:00040985n	wn:13177048n 
bn:00040986n	wn:02099601n 
bn:00040987n	wn:06655805n 
bn:00040988n	wn:05957913n 
bn:00040989n	wn:12796849n 
bn:00040990n	wn:11735570n 
bn:00040991n	wn:01442166n 
bn:00040992n	wn:07860208n 
bn:00040993n	wn:12010628n 
bn:00040994n	wn:15250991n 
bn:00040995n	wn:12726159n 
bn:00040996n	wn:15150384n 
bn:00040997n	wn:11976170n 
bn:00040998n	wn:11952346n 
bn:00040999n	wn:12015959n 
bn:00041000n	wn:08579266n 
bn:00041001n	wn:11988132n 
bn:00041002n	wn:01532325n 
bn:00041003n	wn:11004731n 
bn:00041004n	wn:11005050n 
bn:00041005n	wn:09128808n 
bn:00041006n	wn:11005429n 
bn:00041007n	wn:14889857n 
bn:00041008n	wn:11005571n 
bn:00041009n	wn:10136775n 
bn:00041010n	wn:00464894n 
bn:00041011n	wn:03445617n 
bn:00041012n	wn:03445777n 
bn:00041013n	wn:03445924n 
bn:00041014n	wn:08229694n 
bn:00041015n	wn:03446528n 
bn:00041016n	wn:03446832n 
bn:00041017n	wn:03447075n 
bn:00041018n	wn:03526805n 
bn:00041019n	wn:00890145n 
bn:00041020n	wn:03674591n 
bn:00041021n	wn:10136959n 
bn:00041022n	wn:10137367n 
bn:00041023n	wn:00571609n 
bn:00041024n	wn:04399537n 
bn:00041025n	wn:10137498n 
bn:00041026n	wn:00127021n 
bn:00041027n	wn:09298698n 
bn:00041028n	wn:05466005n 
bn:00041029n	wn:10137632n 
bn:00041030n	wn:11005972n 
bn:00041031n	wn:01642097n 
bn:00041032n	wn:03447358n 
bn:00041033n	wn:08734853n 
bn:00041034n	wn:11006128n 
bn:00041035n	wn:09011679n 
bn:00041036n	wn:08795974n 
bn:00041037n	wn:11006231n 
bn:00041038n	wn:02506783n 
bn:00041039n	wn:05524430n 
bn:00041040n	wn:05410315n 
bn:00041041n	wn:11006689n 
bn:00041042n	wn:09674521n 
bn:00041043n	wn:06980971n 
bn:00041044n	wn:03447593n 
bn:00041045n	wn:03447447n 
bn:00041046n	wn:10137825n 
bn:00041047n	wn:09290121n 
bn:00041048n	wn:10137936n 
bn:00041049n	wn:03447721n 
bn:00041050n	wn:11006889n 
bn:00041051n	wn:07068324n 
bn:00041052n	wn:10138114n 
bn:00041053n	wn:03447894n 
bn:00041054n	wn:05233100n 
bn:00041055n	wn:00643389n 
bn:00041056n	wn:11007059n 
bn:00041057n	wn:01365885n 
bn:00041058n	wn:14956661n 
bn:00041059n	wn:05159725n 
bn:00041060n	wn:04849241n 
bn:00041061n	wn:05142180n 
bn:00041062n	wn:04631067n 
bn:00041063n	wn:04656051n 
bn:00041064n	wn:06648462n 
bn:00041065n	wn:10138242n 
bn:00041066n	wn:04872016n 
bn:00041067n	wn:04899416n 
bn:00041068n	wn:14473655n 
bn:00041069n	wn:15191827n 
bn:00041070n	wn:10138369n 
bn:00041071n	wn:14049711n 
bn:00041072n	wn:04685840n 
bn:00041073n	wn:06632671n 
bn:00041074n	wn:04640176n 
bn:00041075n	wn:06632947n 
bn:00041076n	wn:10138472n 
bn:00041077n	wn:05030149n 
bn:00041078n	wn:10138767n 
bn:00041079n	wn:10139077n 
bn:00041080n	wn:10635149n 
bn:00041081n	wn:01227083n 
bn:00041082n	wn:14522113n 
bn:00041083n	wn:04640356n 
bn:00041084n	wn:13332820n 
bn:00041085n	wn:07499930n 
bn:00041086n	wn:06694540n 
bn:00041087n	wn:06643120n 
bn:00041088n	wn:11007181n 
bn:00041089n	wn:12167955n 
bn:00041090n	wn:10139206n 
bn:00041091n	wn:09599633n 
bn:00041092n	wn:06578905n 
bn:00041093n	wn:13598408n 
bn:00041094n	wn:13598556n 
bn:00041095n	wn:09643799n 
bn:00041096n	wn:10184081n 
bn:00041097n	wn:01854700n 
bn:00041098n	wn:01855672n 
bn:00041099n	wn:07646821n 
bn:00041100n	wn:12637123n 
bn:00041101n	wn:01999186n 
bn:00041102n	wn:00866606n 
bn:00041103n	wn:01896960n 
bn:00041104n	wn:12127768n 
bn:00041105n	wn:14890099n 
bn:00041106n	wn:07652401n 
bn:00041107n	wn:00291154n 
bn:00041108n	wn:12806015n 
bn:00041109n	wn:07744430n 
bn:00041110n	wn:11828247n 
bn:00041111n	wn:13869129n 
bn:00041112n	wn:12095281n 
bn:00041113n	wn:08263113n 
bn:00041114n	wn:09743792n 
bn:00041115n	wn:02358091n 
bn:00041116n	wn:02353861n 
bn:00041117n	wn:01671125n 
bn:00041118n	wn:09290350n 
bn:00041119n	wn:01733957n 
bn:00041120n	wn:09102016n 
bn:00041121n	wn:02418770n 
bn:00041122n	wn:11007750n 
bn:00041123n	wn:06785541n 
bn:00041124n	wn:03448031n 
bn:00041125n	wn:11062801n 
bn:00041126n	wn:11007993n 
bn:00041127n	wn:11008173n 
bn:00041128n	wn:02101006n 
bn:00041129n	wn:05401753n 
bn:00041130n	wn:03448253n 
bn:00041131n	wn:11008462n 
bn:00041132n	wn:09290444n 
bn:00041133n	wn:10561613n 
bn:00041134n	wn:03448491n 
bn:00041135n	wn:03448590n 
bn:00041136n	wn:09495103n 
bn:00041137n	wn:01916010n 
bn:00041138n	wn:01916187n 
bn:00041139n	wn:07852376n 
bn:00041140n	wn:02480855n 
bn:00041141n	wn:02481366n 
bn:00041142n	wn:02481103n 
bn:00041143n	wn:09008130n 
bn:00041144n	wn:09290626n 
bn:00041145n	wn:01856072n 
bn:00041146n	wn:06724323n 
bn:00041147n	wn:07061334n 
bn:00041148n	wn:05962252n 
bn:00041149n	wn:06442239n 
bn:00041150n	wn:06441973n 
bn:00041151n	wn:06441803n 
bn:00041152n	wn:06441607n 
bn:00041153n	wn:03448696n 
bn:00041154n	wn:10139347n 
bn:00041155n	wn:10139651n 
bn:00041156n	wn:07135450n 
bn:00041157n	wn:12176278n 
bn:00041158n	wn:12176453n 
bn:00041159n	wn:12176709n 
bn:00041160n	wn:12176953n 
bn:00041161n	wn:12177129n 
bn:00041162n	wn:03448814n 
bn:00041163n	wn:10139774n 
bn:00041164n	wn:06955706n 
bn:00041165n	wn:05842387n 
bn:00041166n	wn:03448956n 
bn:00041167n	wn:06369405n 
bn:00041168n	wn:10139944n 
bn:00041169n	wn:06372925n 
bn:00041170n	wn:11125193n 
bn:00041171n	wn:11129665n 
bn:00041172n	wn:03449217n 
bn:00041173n	wn:03449103n 
bn:00041174n	wn:07853648n 
bn:00041175n	wn:03449309n 
bn:00041176n	wn:00942900n 
bn:00041177n	wn:10140051n 
bn:00041178n	wn:07590320n 
bn:00041179n	wn:11009495n 
bn:00041180n	wn:11009273n 
bn:00041181n	wn:12158031n 
bn:00041182n	wn:12157769n 
bn:00041183n	wn:13679273n 
bn:00041184n	wn:05212264n 
bn:00041185n	wn:14188804n 
bn:00041186n	wn:11191653n 
bn:00041187n	wn:08855763n 
bn:00041188n	wn:08161258n 
bn:00041189n	wn:10140169n 
bn:00041190n	wn:08324107n 
bn:00041191n	wn:05663671n 
bn:00041192n	wn:06148148n 
bn:00041193n	wn:08052690n 
bn:00041194n	wn:10133644n 
bn:00041195n	wn:13338234n 
bn:00041196n	wn:03449564n 
bn:00041197n	wn:08119821n 
bn:00041198n	wn:13261779n 
bn:00041199n	wn:13367593n 
bn:00041200n	wn:10320863n 
bn:00041201n	wn:03449858n 
bn:00041202n	wn:08357784n 
bn:00041203n	wn:08356573n 
bn:00041204n	wn:10140314n 
bn:00041205n	wn:03450018n 
bn:00041206n	wn:10140597n 
bn:00045806n	wn:13915999n 
bn:00045807n	wn:13495636n 
bn:00045808n	wn:05924408n 
bn:00045809n	wn:05972103n 
bn:00045810n	wn:05152696n 
bn:00045811n	wn:04855524n 
bn:00045812n	wn:10706812n 
bn:00045813n	wn:05784699n 
bn:00045814n	wn:10197182n 
bn:00045815n	wn:04743024n 
bn:00045816n	wn:06885083n 
bn:00045817n	wn:14577046n 
bn:00045818n	wn:05762998n 
bn:00045819n	wn:04618581n 
bn:00045820n	wn:06425065n 
bn:00045821n	wn:14916185n 
bn:00045822n	wn:07270601n 
bn:00045823n	wn:03559531n 
bn:00045824n	wn:04618070n 
bn:00045825n	wn:05763412n 
bn:00045826n	wn:13786748n 
bn:00045827n	wn:14375363n 
bn:00045828n	wn:08269257n 
bn:00045829n	wn:00777069n 
bn:00045830n	wn:06840648n 
bn:00045831n	wn:06362172n 
bn:00045832n	wn:05691492n 
bn:00045833n	wn:10197392n 
bn:00045834n	wn:06212839n 
bn:00045835n	wn:05779568n 
bn:00045836n	wn:15173974n 
bn:00035466n	wn:14872325n 
bn:00035467n	wn:14872408n 
bn:00035468n	wn:03370927n 
bn:00035469n	wn:03371258n 
bn:00035470n	wn:11508578n 
bn:00035471n	wn:14336169n 
bn:00035472n	wn:07958196n 
bn:00035473n	wn:07439570n 
bn:00035474n	wn:03371875n 
bn:00035475n	wn:03371728n 
bn:00035476n	wn:04904996n 
bn:00035477n	wn:03372029n 
bn:00035478n	wn:03372355n 
bn:00035479n	wn:14111355n 
bn:00035480n	wn:00574430n 
bn:00035481n	wn:03372656n 
bn:00035482n	wn:15278132n 
bn:00035483n	wn:07407970n 
bn:00035484n	wn:14860102n 
bn:00035485n	wn:14044592n 
bn:00035486n	wn:14033917n 
bn:00035487n	wn:11477384n 
bn:00035488n	wn:05089199n 
bn:00035489n	wn:00195938n 
bn:00035490n	wn:03372822n 
bn:00035491n	wn:13633851n 
bn:00035492n	wn:13634033n 
bn:00035493n	wn:03372933n 
bn:00035494n	wn:02190166n 
bn:00035495n	wn:04412097n 
bn:00035496n	wn:03373060n 
bn:00035497n	wn:00128638n 
bn:00035498n	wn:03373237n 
bn:00035499n	wn:00303297n 
bn:00035500n	wn:10098388n 
bn:00035501n	wn:00454395n 
bn:00035502n	wn:14769331n 
bn:00035503n	wn:03373752n 
bn:00035504n	wn:00454983n 
bn:00035505n	wn:03373415n 
bn:00035506n	wn:04712001n 
bn:00035507n	wn:12085664n 
bn:00035508n	wn:12075010n 
bn:00035509n	wn:03374372n 
bn:00035510n	wn:03374473n 
bn:00035511n	wn:01555809n 
bn:00035512n	wn:01547832n 
bn:00035513n	wn:01568132n 
bn:00035514n	wn:03373611n 
bn:00035515n	wn:03374102n 
bn:00035516n	wn:02362569n 
bn:00035517n	wn:00065418n 
bn:00035518n	wn:09547353n 
bn:00035519n	wn:05898035n 
bn:00035520n	wn:02550460n 
bn:00035521n	wn:02140049n 
bn:00035522n	wn:01675352n 
bn:00035523n	wn:03374282n 
bn:00035524n	wn:00447879n 
bn:00035525n	wn:01882508n 
bn:00035526n	wn:01882125n 
bn:00035527n	wn:01722998n 
bn:00035528n	wn:05897825n 
bn:00035529n	wn:08282257n 
bn:00035530n	wn:08078644n 
bn:00035531n	wn:07329833n 
bn:00035532n	wn:07326262n 
bn:00035533n	wn:01232978n 
bn:00035534n	wn:06256494n 
bn:00035535n	wn:03865557n 
bn:00035536n	wn:14872572n 
bn:00035537n	wn:14869975n 
bn:00035538n	wn:04369282n 
bn:00035539n	wn:03374570n 
bn:00035540n	wn:08617622n 
bn:00035541n	wn:10098624n 
bn:00035542n	wn:10098517n 
bn:00035543n	wn:03374649n 
bn:00035544n	wn:06281721n 
bn:00035545n	wn:00902757n 
bn:00035546n	wn:03382104n 
bn:00035547n	wn:02376542n 
bn:00035548n	wn:09282724n 
bn:00035549n	wn:14872697n 
bn:00035550n	wn:14872875n 
bn:00035551n	wn:04733539n 
bn:00035552n	wn:03375070n 
bn:00035553n	wn:03374978n 
bn:00035554n	wn:03374838n 
bn:00035555n	wn:05086450n 
bn:00035556n	wn:14176715n 
bn:00035557n	wn:11455695n 
bn:00035558n	wn:14182697n 
bn:00035559n	wn:14086924n 
bn:00035560n	wn:13482781n 
bn:00035561n	wn:00375625n 
bn:00035562n	wn:04703235n 
bn:00035563n	wn:04821084n 
bn:00035564n	wn:14435187n 
bn:00035565n	wn:08572335n 
bn:00035566n	wn:07800740n 
bn:00035567n	wn:11442630n 
bn:00035568n	wn:12938897n 
bn:00035569n	wn:11792742n 
bn:00035570n	wn:11458314n 
bn:00035571n	wn:14521648n 
bn:00035572n	wn:11458514n 
bn:00035573n	wn:08138079n 
bn:00035574n	wn:07265381n 
bn:00035575n	wn:03375171n 
bn:00035576n	wn:03375329n 
bn:00035577n	wn:04764242n 
bn:00035578n	wn:03375443n 
bn:00035579n	wn:07858197n 
bn:00035580n	wn:03375694n 
bn:00035581n	wn:03553019n 
bn:00035582n	wn:03375956n 
bn:00035583n	wn:03375575n 
bn:00035584n	wn:00067990n 
bn:00035585n	wn:15091846n 
bn:00035586n	wn:13482940n 
bn:00035587n	wn:05492259n 
bn:00035588n	wn:03376159n 
bn:00035589n	wn:00406612n 
bn:00035590n	wn:03376279n 
bn:00035591n	wn:13569226n 
bn:00035592n	wn:03376595n 
bn:00035593n	wn:13387209n 
bn:00035594n	wn:03376938n 
bn:00035595n	wn:06258541n 
bn:00035596n	wn:13152742n 
bn:00035597n	wn:03377077n 
bn:00035598n	wn:13483190n 
bn:00035599n	wn:13483061n 
bn:00035600n	wn:00924438n 
bn:00035601n	wn:00713135n 
bn:00035602n	wn:14387604n 
bn:00035603n	wn:06258680n 
bn:00035604n	wn:06256229n 
bn:00035605n	wn:03377245n 
bn:00035606n	wn:09283066n 
bn:00035607n	wn:08372411n 
bn:00035608n	wn:03377451n 
bn:00035609n	wn:07050952n 
bn:00035610n	wn:00537682n 
bn:00035611n	wn:10098862n 
bn:00035612n	wn:06514786n 
bn:00035613n	wn:10099002n 
bn:00035614n	wn:10099093n 
bn:00035615n	wn:07222050n 
bn:00035616n	wn:10099278n 
bn:00035617n	wn:05985602n 
bn:00035618n	wn:07971023n 
bn:00035619n	wn:05518094n 
bn:00035620n	wn:14748765n 
bn:00035621n	wn:14346190n 
bn:00035622n	wn:07020017n 
bn:00035623n	wn:00457038n 
bn:00035624n	wn:00211593n 
bn:00035625n	wn:00211776n 
bn:00035626n	wn:03377582n 
bn:00035627n	wn:00455348n 
bn:00035628n	wn:00143251n 
bn:00035629n	wn:10099375n 
bn:00035630n	wn:10100124n 
bn:00035631n	wn:08223263n 
bn:00035632n	wn:04891333n 
bn:00035633n	wn:08291813n 
bn:00035634n	wn:14873056n 
bn:00035635n	wn:00708168n 
bn:00035636n	wn:00156625n 
bn:00035637n	wn:13053816n 
bn:00035638n	wn:09283193n 
bn:00035639n	wn:09509375n 
bn:00035640n	wn:10974136n 
bn:00035641n	wn:10974033n 
bn:00035642n	wn:07605380n 
bn:00035643n	wn:10420649n 
bn:00035644n	wn:10100314n 
bn:00035645n	wn:07867883n 
bn:00035646n	wn:07867421n 
bn:00035647n	wn:05545212n 
bn:00035648n	wn:10974271n 
bn:00035649n	wn:00021265n 
bn:00035650n	wn:07555863n 
bn:00035651n	wn:05811214n 
bn:00035652n	wn:14532142n 
bn:00035653n	wn:13368900n 
bn:00035654n	wn:07572519n 
bn:00035655n	wn:11455901n 
bn:00035656n	wn:08003427n 
bn:00035657n	wn:03378005n 
bn:00035658n	wn:11456273n 
bn:00035659n	wn:10100514n 
bn:00035660n	wn:02512938n 
bn:00035661n	wn:03378342n 
bn:00035662n	wn:10100620n 
bn:00035663n	wn:03461385n 
bn:00035664n	wn:14068685n 
bn:00035665n	wn:03378174n 
bn:00035666n	wn:07566340n 
bn:00035667n	wn:11456083n 
bn:00035668n	wn:13374161n 
bn:00035669n	wn:04500060n 
bn:00035670n	wn:14857151n 
bn:00035671n	wn:03461119n 
bn:00035672n	wn:10100761n 
bn:00035673n	wn:10221312n 
bn:00035674n	wn:00731569n 
bn:00035675n	wn:14692682n 
bn:00035676n	wn:14447816n 
bn:00035677n	wn:04661926n 
bn:00035678n	wn:06259487n 
bn:00035679n	wn:05563266n 
bn:00035680n	wn:13650045n 
bn:00035681n	wn:08511570n 
bn:00035682n	wn:02322213n 
bn:00035683n	wn:00284665n 
bn:00035684n	wn:10101078n 
bn:00035685n	wn:08390157n 
bn:00035686n	wn:07094843n 
bn:00035687n	wn:03378442n 
bn:00035688n	wn:14264664n 
bn:00035689n	wn:13641175n 
bn:00035690n	wn:13727683n 
bn:00035691n	wn:13727931n 
bn:00035692n	wn:13727841n 
bn:00035693n	wn:03379719n 
bn:00035694n	wn:03903424n 
bn:00035695n	wn:07460104n 
bn:00035696n	wn:14264858n 
bn:00035697n	wn:14282890n 
bn:00035698n	wn:03380647n 
bn:00035699n	wn:10204921n 
bn:00035700n	wn:10669991n 
bn:00035701n	wn:08425777n 
bn:00035702n	wn:03378593n 
bn:00035703n	wn:13326871n 
bn:00035704n	wn:00468480n 
bn:00035705n	wn:03378765n 
bn:00035706n	wn:10101202n 
bn:00035707n	wn:03378915n 
bn:00035708n	wn:03379051n 
bn:00035709n	wn:10101308n 
bn:00035710n	wn:08232496n 
bn:00035711n	wn:10101427n 
bn:00035712n	wn:00558630n 
bn:00035713n	wn:10101634n 
bn:00035714n	wn:00188341n 
bn:00035715n	wn:15240998n 
bn:00035716n	wn:03379204n 
bn:00035717n	wn:04399700n 
bn:00035718n	wn:03379343n 
bn:00035719n	wn:03379592n 
bn:00035720n	wn:03379461n 
bn:00035721n	wn:03379828n 
bn:00035722n	wn:13640371n 
bn:00035723n	wn:05067679n 
bn:00035724n	wn:13650225n 
bn:00035725n	wn:10412055n 
bn:00035726n	wn:06764244n 
bn:00035727n	wn:07383823n 
bn:00035728n	wn:00071700n 
bn:00035729n	wn:03380867n 
bn:00035730n	wn:09283405n 
bn:00035731n	wn:03379989n 
bn:00035732n	wn:13953936n 
bn:00035733n	wn:03380134n 
bn:00035734n	wn:03380301n 
bn:00035735n	wn:10101981n 
bn:00035736n	wn:06645039n 
bn:00035737n	wn:10102130n 
bn:00035738n	wn:03899533n 
bn:00035739n	wn:03380461n 
bn:00035740n	wn:06646854n 
bn:00035741n	wn:05129054n 
bn:00035742n	wn:06645266n 
bn:00035743n	wn:03380724n 
bn:00035744n	wn:03903868n 
bn:00035745n	wn:00288880n 
bn:00035746n	wn:13757249n 
bn:00035747n	wn:12943743n 
bn:00035748n	wn:09283514n 
bn:00035749n	wn:03381126n 
bn:00035750n	wn:00565219n 
bn:00035751n	wn:00172347n 
bn:00035752n	wn:00945916n 
bn:00035753n	wn:10102222n 
bn:00035754n	wn:01393030n 
bn:00035755n	wn:05545439n 
bn:00035756n	wn:05545879n 
bn:00035757n	wn:05545611n 
bn:00035758n	wn:01392843n 
bn:00035759n	wn:00976953n 
bn:00035760n	wn:00787307n 
bn:00035761n	wn:10102369n 
bn:00035762n	wn:04640538n 
bn:00035763n	wn:01066689n 
bn:00035764n	wn:00201923n 
bn:00035765n	wn:08724972n 
bn:00035766n	wn:05695002n 
bn:00035767n	wn:05194578n 
bn:00035768n	wn:11458624n 
bn:00035769n	wn:05035353n 
bn:00035770n	wn:08208016n 
bn:00035771n	wn:08198398n 
bn:00035772n	wn:00965404n 
bn:00035773n	wn:10461424n 
bn:00035774n	wn:08207863n 
bn:00035775n	wn:00129743n 
bn:00035776n	wn:03695122n 
bn:00035777n	wn:08021464n 
bn:00035778n	wn:11495041n 
bn:00035779n	wn:03381450n 
bn:00035780n	wn:13603065n 
bn:00035781n	wn:01058291n 
bn:00035782n	wn:03381231n 
bn:00035783n	wn:00186251n 
bn:00035784n	wn:08021785n 
bn:00027992n	wn:14837900n 
bn:00027993n	wn:10022111n 
bn:00027994n	wn:00432356n 
bn:00027995n	wn:10021892n 
bn:00027996n	wn:06517547n 
bn:00027997n	wn:06702458n 
bn:00027998n	wn:13837840n 
bn:00027999n	wn:06705398n 
bn:00028000n	wn:06705495n 
bn:00028001n	wn:06705595n 
bn:00028002n	wn:06705698n 
bn:00028003n	wn:06703321n 
bn:00028004n	wn:06703632n 
bn:00028005n	wn:06703953n 
bn:00028006n	wn:06704366n 
bn:00028007n	wn:06704582n 
bn:00028008n	wn:06705787n 
bn:00028009n	wn:06704482n 
bn:00028010n	wn:10937882n 
bn:00028011n	wn:07069002n 
bn:00028012n	wn:10023656n 
bn:00028013n	wn:05943300n 
bn:00028014n	wn:06616806n 
bn:00028015n	wn:06470073n 
bn:00028016n	wn:03217458n 
bn:00028017n	wn:13403331n 
bn:00028018n	wn:06510977n 
bn:00028019n	wn:06588326n 
bn:00028020n	wn:00154433n 
bn:00028021n	wn:12825497n 
bn:00028022n	wn:10022645n 
bn:00028023n	wn:00575657n 
bn:00028024n	wn:13882883n 
bn:00028025n	wn:13915784n 
bn:00028026n	wn:14930476n 
bn:00028027n	wn:00059895n 
bn:00028028n	wn:06756680n 
bn:00028029n	wn:09087996n 
bn:00028030n	wn:10022759n 
bn:00028031n	wn:00740712n 
bn:00028032n	wn:10022908n 
bn:00028033n	wn:01811243n 
bn:00028034n	wn:09035153n 
bn:00028035n	wn:12741079n 
bn:00028036n	wn:01888411n 
bn:00028037n	wn:14762572n 
bn:00028038n	wn:03217653n 
bn:00028039n	wn:10114209n 
bn:00028040n	wn:10023039n 
bn:00028041n	wn:07676602n 
bn:00028042n	wn:03543945n 
bn:00028043n	wn:12450344n 
bn:00028044n	wn:14409718n 
bn:00028045n	wn:12924284n 
bn:00028046n	wn:02257003n 
bn:00028047n	wn:06795168n 
bn:00028048n	wn:07635746n 
bn:00028049n	wn:14287567n 
bn:00028050n	wn:00915574n 
bn:00028051n	wn:10023129n 
bn:00028052n	wn:03217814n 
bn:00028053n	wn:09268480n 
bn:00028054n	wn:11968519n 
bn:00028055n	wn:07805966n 
bn:00028056n	wn:12239880n 
bn:00028057n	wn:03610524n 
bn:00028058n	wn:10023506n 
bn:00028059n	wn:00570572n 
bn:00028060n	wn:03993703n 
bn:00028061n	wn:07459868n 
bn:00028062n	wn:12621110n 
bn:00028063n	wn:00519492n 
bn:00028064n	wn:03218198n 
bn:00028065n	wn:13041312n 
bn:00028066n	wn:07272807n 
bn:00028067n	wn:07272694n 
bn:00028068n	wn:12388858n 
bn:00028069n	wn:03218446n 
bn:00028070n	wn:11767354n 
bn:00028071n	wn:03217739n 
bn:00028072n	wn:10023264n 
bn:00028073n	wn:07458212n 
bn:00028074n	wn:01172441n 
bn:00028075n	wn:00974224n 
bn:00028076n	wn:00971802n 
bn:00028077n	wn:10023381n 
bn:00028078n	wn:01491874n 
bn:00028079n	wn:04864515n 
bn:00028080n	wn:06379253n 
bn:00028081n	wn:03217889n 
bn:00028082n	wn:06200929n 
bn:00028083n	wn:02403920n 
bn:00028084n	wn:13892142n 
bn:00028085n	wn:03218100n 
bn:00028086n	wn:06790042n 
bn:00028087n	wn:05960464n 
bn:00028088n	wn:10023885n 
bn:00028089n	wn:03218334n 
bn:00028090n	wn:00294366n 
bn:00028091n	wn:15292617n 
bn:00028092n	wn:12947171n 
bn:00028093n	wn:03219010n 
bn:00028094n	wn:13710986n 
bn:00028095n	wn:10938019n 
bn:00028096n	wn:01065607n 
bn:00028097n	wn:14012667n 
bn:00028098n	wn:11447691n 
bn:00028099n	wn:13285855n 
bn:00028100n	wn:01088304n 
bn:00028101n	wn:07532832n 
bn:00028102n	wn:10024025n 
bn:00028103n	wn:05212493n 
bn:00028104n	wn:01573775n 
bn:00028105n	wn:12527391n 
bn:00028106n	wn:12547872n 
bn:00028107n	wn:02364989n 
bn:00028108n	wn:02365108n 
bn:00028109n	wn:01469886n 
bn:00028110n	wn:01470145n 
bn:00028111n	wn:03219135n 
bn:00028112n	wn:03219483n 
bn:00028113n	wn:03219362n 
bn:00028114n	wn:13661273n 
bn:00028115n	wn:13391967n 
bn:00028116n	wn:06821581n 
bn:00028117n	wn:07148828n 
bn:00028118n	wn:06821422n 
bn:00028119n	wn:05112308n 
bn:00028120n	wn:02633422n 
bn:00028121n	wn:13772020n 
bn:00028122n	wn:03219732n 
bn:00028123n	wn:03219612n 
bn:00028124n	wn:03219966n 
bn:00028125n	wn:03219859n 
bn:00028126n	wn:03220095n 
bn:00028127n	wn:07866409n 
bn:00028128n	wn:14838055n 
bn:00028129n	wn:09268592n 
bn:00028130n	wn:03754014n 
bn:00028131n	wn:07535532n 
bn:00028132n	wn:02581957n 
bn:00028133n	wn:02068974n 
bn:00028134n	wn:00574790n 
bn:00028135n	wn:14996709n 
bn:00028136n	wn:03220401n 
bn:00028137n	wn:07778938n 
bn:00028138n	wn:10667187n 
bn:00028139n	wn:07912093n 
bn:00028140n	wn:08000118n 
bn:00028141n	wn:07965937n 
bn:00028142n	wn:05999266n 
bn:00028143n	wn:06845303n 
